;Company;Symbol
5379;Shariah Multinationals 1;SMN1.L
5380;St.Modwen Properties Plc;SMP.L
5381;Amundi ETF;SMRG.L
5382;Amundi ETF;SMRU.L
5383;Smart Metering Systems Plc;SMS.L
5384;Samsung Electronics Co L;SMSD.L
5385;Samsung Electronics Co L;SMSN.L
5386;Scottish Mortgage Investment Trust Plc;SMT.L
5387;Lyxor Index Fund;SMTC.L
5388;Summit Germany Limited;SMTG.L
5389;Wh Smith Plc;SMWH.L
5390;FTSE Smallcap;SMX.L
5391;FTSE Smallcap [Exit];SMXX.L
5392;Smith & Nephew;SN.L
5393;Sanderson Group Plc;SND.L
5394;ETFS Commodity Securities Limited;SNEY.L
5395;Synairgen Plc;SNG.L
5396;ETFS Commodity Securities Limited;SNGA.L
5397;Societatea Nationala De;SNGR.L
5398;ETFS Commodity Securities Limited;SNIK.L
5399;Sanne Group Plc;SNN.L
5400;China Petroleum & Chemic;SNP.L
5401;Senior Plc;SNR.L
5402;Sabien Technology Group Plc;SNT.L
5403;Synectics Plc;SNX.L
5404;ETFS Foreign Exchange Limited;SNZD.L
5405;Salt Lake Potash Limited;SO4.L
5406;ETFS Commodity Securities Limited;SOFF.L
5407;Statpro Group Plc;SOG.L
5408;Triple Point Social Housing REIT Plc;SOHO.L
5409;Schroder Oriental Income Fund Limited;SOI.L
5410;ETFS Commodity Securities Limited;SOIL.L
5411;Solgold Plc;SOLG.L
5412;Solid State Plc;SOLI.L
5413;Solo Oil Plc;SOLO.L
5414;Somero Enterprise Inc.;SOM.L
5415;Spinnaker Opportunities Plc;SOP.L
5416;Sophos Group Plc;SOPH.L
5417;Sosandar Plc;SOS.L
5418;Sound Oil Plc;SOU.L
5419;ETFS Commodity Securities Limited;SOYB.L
5420;ETFS Commodity Securities Limited;SOYO.L
5421;1Spatial Plc;SPA.L
5422;Ishares V Public Limited Company;SPAG.L
5423;Source Physical Markets Plc;SPAL.L
5424;Source Physical Markets;SPAP.L
5425;Sports Direct International Plc;SPD.L
5426;Spdi Secure Property Dev;SPDI.L
5427;Ishares Physical Metals Plc;SPDM.L
5428;Sopheon Plc;SPE.L
5429;Ishares V Public Limited Company;SPGP.L
5430;Sinclair Is Pharma Plc;SPH.L
5431;Spire Healthcare Group P;SPI.L
5432;ETFS Commodity Securities Limited;SPLA.L
5433;Ishares Physical Metals Plc;SPLT.L
5434;Ishares Vi Plc;SPMD.L
5435;Ishares Vi Plc (The Comp;SPMV.L
5436;Sportech Plc;SPO.L
5437;Ishares V Public Limited Company;SPOG.L
5438;Ishares V Public Limited Company;SPOL.L
5439;ST Peter Port Capital Limited;SPPC.L
5440;Source Physical Markets;SPPP.L
5441;Source Physical Markets Plc;SPPT.L
5442;Springfield Properties Plc;SPR.L
5443;Sprue Aegis Plc;SPRP.L
5444;Spectra Systems Corporation;SPSC.L
5445;Spectra Systems Corporation;SPSY.L
5446;Spirent Communications Plc;SPT.L
5447;Powershares Glbal Funds;SPVG.L
5448;Powershares Glbal Funds;SPVX.L
5449;Spirax-Sarco Engineering Plc;SPX.L
5450;SSGA SPDR ETFS Europe I;SPX5.L
5451;Ishares III Plc;SPXJ.L
5452;Source Markets Public Li;SPXP.L
5453;Source Markets Public Limited Company;SPXS.L
5454;SSGA SPDR ETFS Europe I;SPY4.L
5455;SSGA SPDR ETFS Europe I;SPY5.L
5456;Sqn Asset Finance Income;SQN.L
5457;Sqn Asset Finance Income Fund Limited;SQNX.L
5458;Sqs Software Quality Systems Ag;SQS.L
5459;Serica Energy Plc;SQZ.L
5460;Serabi Gold Plc;SRB.L
5461;Sigmaroc Plc;SRC.L
5462;Sirius Real Estate Ld;SRE.L
5463;Schroder Real Estate Investment Trust Li;SREI.L
5464;Sunrise Resources Plc;SRES.L
5465;Spitfire Oil Limited;SRO.L
5466;Saffron Energy Plc;SRON.L
5467;Serco Group Plc;SRP.L
5468;Ishares III Plc;SRSA.L
5469;Sirius Petroleum Plc;SRSP.L
5470;Software Radio Technology Plc;SRT.L
5471;FTSE Global Small Cap Ex;SS03.L
5472;FTSE Europe Small Cap In;SS07.L
5473;FTSE Europe Small Cap Ex;SS08.L
5474;FTSE Asia Pacific Small;SS09.L
5475;Sistema Jsfc;SSA.L
5476;Ishares V Public Limited Company;SSAC.L
5477;Sse Plc;SSE.L
5478;Pimco Fixed Income Sourc;SSHY.L
5479;Sqn Secured Income Fund Plc;SSIF.L
5480;ETFS Commodity Securities Limited;SSIL.L
5481;Ishares Physical Metals Plc;SSLN.L
5482;Source Physical Markets Plc;SSLV.L
5483;ETFS Commodity Securities Limited;SSOB.L
5484;Ssp Group Plc;SSPG.L
5485;Scottish Oriental Smaller Companies Trus;SST.L
5486;Safestay Plc;SSTY.L
5487;ETFS Commodity Securities Limited;SSUG.L
5488;Ishares III Plc;SSXF.L
5489;Scisys Plc;SSY.L
5490;ETFS Commodity Securities Limited;SSYO.L
5491;Standard Chartered Plc;STAB.L
5492;Standard Chartered Plc;STAC.L
5493;Staffline Group Plc;STAF.L
5494;Multi Units Luxembourg;STAG.L
5495;Standard Chartered Plc;STAN.L
5496;Starcom Plc;STAR.L
5497;Multi Units Luxembourg;STAW.L
5498;Secure Trust Bank Plc;STB.L
5499;Stock Spirits Group Plc;STCK.L
5500;Steppe Cement Ltd;STCM.L
5501;Pimco Fixed Income Source ETFS Plc;STEA.L
5502;Stellar Diamonds Plc;STEL.L
5503;Pimco Fixed Income Sourc;STHE.L
5504;Sthree Plc;STHR.L
5505;Pimco Fixed Income Source ETFS Plc;STHS.L
5506;Pimco Fixed Income Source ETFS Plc;STHY.L
5507;Stratex International Plc;STI.L
5508;STI 2X Daily Leverage Index;STIL2X.L
5509;STI 3X Daily Leverage Index;STIL3X.L
5510;ETFS Commodity Securities Limited;STIM.L
5511;STI Daily Short Index;STIS1X.L
5512;STI 2X Daily Short Index;STIS2X.L
5513;STI 3X Daily Short Index;STIS3X.L
5514;St. James's Place Plc;STJ.L
5515;Stilo International Plc;STL.L
5516;Stm Group PC;STM.L
5517;Stobart Group Ld;STOB.L
5518;Stride Gaming Plc;STR.L
5519;Stirling Industries Plc;STRL.L
5520;Securities Trust of Scotland Plc;STS.L
5521;Stv Group Plc;STVG.L
5522;Shield Therapeutics Plc;STX.L
5523;Styles & Wood Group Plc;STY.L
5524;Pimco Fixed Income Sourc;STYC.L
5525;Ishares II Plc;SUAG.L
5526;Ishares IV Plc;SUAS.L
5527;ETFS Foreign Exchange Limited;SUD5.L
5528;Ishares IV Plc;SUES.L
5529;ETFS Commodity Securities Limited;SUGA.L
5530;Sutton Harbour Holdings Plc;SUH.L
5531;Ishares IV Plc;SUJA.L
5532;Ishares IV Plc;SUJP.L
5533;Ishares IV Plc;SUJS.L
5534;Boost Issuer Public Limi;SUK1.L
5535;Go Ucits ETF Solutions P;SUK2.L
5536;SSGA SPDR ETFS Europe II;SUKC.L
5537;Summit Corporation Plc;SUMM.L
5538;Sumo Group Plc;SUMO.L
5539;Surgical Innovations Group Plc;SUN.L
5540;ETFS Foreign Exchange Li;SUP3.L
5541;ETFS Foreign Exchange Limited;SUP5.L
5542;Supermarket Income REIT Plc;SUPR.L
5543;Sure Ventures Plc;SURE.L
5544;S & U Plc;SUS.L
5545;ETFS Foreign Exchange Li;SUSB.L
5546;SSGA SPDR ETFS Europe I;SUSC.L
5547;SSGA SPDR ETFS Europe I;SUSD.L
5548;Ishares II Plc;SUSE.L
5549;Ishares IV Plc;SUSJ.L
5550;Ishares IV Plc;SUSM.L
5551;Ishares II Plc;SUSS.L
5552;Ishares IV Plc;SUSW.L
5553;Ishares IV Plc;SUUS.L
5554;Ishares IV Plc;SUWS.L
5555;Servoca Plc;SVCA.L
5556;Starvest Plc;SVE.L
5557;Svm UK Emerging Fund Plc;SVM.L
5558;Savills Plc;SVS.L
5559;Oao Severstal;SVST.L
5560;Severn Trent Plc;SVT.L
5561;Selfwealth Australia 200 Index;SW200.L
5562;FTSE Shariah Emerging Index;SWALLE.L
5563;FTSE Shariah China Index;SWCHN.L
5564;Ishares III Plc;SWDA.L
5565;FTSE Shariah Developed Europe Index;SWDEURS.L
5566;FTSE Shariah Developed Asia Pacific;SWDPAC.L
5567;FTSE Shariah Developed Asia Pacific Ex J;SWDPACXJ.L
5568;FTSE Shariah Developed Ex US Index;SWDXUS.L
5569;ETFS Commodity Securities Limited;SWEA.L
5570;Starwood European Real E;SWEF.L
5571;Shearwater Group Plc;SWG.L
5572;Lyxor Index Fund;SWIH.L
5573;Lyxor Index Fund;SWIM.L
5574;FTSE Shariah India Index;SWIND.L
5575;Swallowfield Plc;SWL.L
5576;FTSE Shariah All-World Index;SWORLDS.L
5577;FTSE Shariah Asia Pacific Ex Japan Index;SWPACXJA.L
5578;FTSE Shariah Asia-Pacific;SWPXJAN.L
5579;FTSE Shariah USA Index;SWUSA.L
5580;Source Markets Public Li;SX5S.L
5581;SSGA SPDR ETFS Europe II;SXLB.L
5582;SSGA SPDR ETFS Europe II;SXLE.L
5583;SSGA SPDR ETFS Europe II;SXLF.L
5584;SSGA SPDR ETFS Europe II;SXLI.L
5585;SSGA SPDR ETFS Europe II;SXLK.L
5586;SSGA SPDR ETFS Europe II;SXLP.L
5587;SSGA SPDR ETFS Europe II;SXLU.L
5588;SSGA SPDR ETFS Europe II;SXLV.L
5589;SSGA SPDR ETFS Europe II;SXLY.L
5590;Spectris Plc;SXS.L
5591;Sirius Minerals Plc;SXX.L
5592;Symphony Environmental Technologies Plc;SYM.L
5593;Syncona Limited;SYNC.L
5594;Synthomer Plc;SYNT.L
5595;ETFS Foreign Exchange Li;SYP3.L
5596;Sysgroup Plc;SYS.L
5597;System1 Group Plc;SYS1.L
5598;Sga Societe Generale Acc;SZ51.L
5599;Suez Cement Company S.A.;SZCD.L
5600;ETFS Commodity Securities Limited;SZIC.L
5601;United Kingdom;T18.L
5602;United Kingdom;T19.L
5603;FTSE Techmark Focus;T1X.L
5604;United Kingdom;T20.L
5605;United Kingdom;T22.L
5606;United Kingdom;T23.L
5607;United Kingdom;T24.L
5608;United Kingdom;T24I.L
5609;United Kingdom;T25.L
5610;United Kingdom;T27.L
5611;United Kingdom;T29.L
5612;United Kingdom;T2HI.L
5613;United Kingdom;T2IL.L
5614;United Kingdom;T30I.L
5615;United Kingdom;T32.L
5616;United Kingdom;T39.L
5617;United Kingdom;T40.L
5618;United Kingdom;T42.L
5619;United Kingdom;T42A.L
5620;United Kingdom;T44.L
5621;United Kingdom;T45.L
5622;United Kingdom;T46.L
5623;United Kingdom;T47.L
5624;United Kingdom;T49.L
5625;United Kingdom;T4Q.L
5626;United Kingdom;T52.L
5627;United Kingdom;T62.L
5628;United Kingdom;T68.L
5629;Talktalk Telecom Group Plc;TALK.L
5630;Tatton Asset Management Plc;TAM.L
5631;Tanfield Group Plc;TAN.L
5632;Taptica International Ltd;TAP.L
5633;Ishares IV Plc;TASE.L
5634;Tasty Plc;TAST.L
5635;FTSE Techmark Allshare;TASX.L
5636;Tate & Lyle Plc;TATE.L
5637;Tau Capital Plc;TAU.L
5638;Tavistock Investments Pl;TAVI.L
5639;Tax Systems Plc;TAX.L
5640;Tbc Bank Group Plc;TBCG.L
5641;Tiso Blackstar Group Se;TBGR.L
5642;Terra Capital Plc;TCA.L
5643;Tp Icap Plc;TCAP.L
5644;Thomas Cook Group Plc;TCG.L
5645;Telit Communications Plc;TCM.L
5646;Tricorn Group Plc;TCN.L
5647;Tcs Group Holding Plc;TCS.L
5648;Tcs Group Holding Plc;TCSA.L
5649;Telefonica Sa;TDE.L
5650;Test Stocks;TE10.L
5651;Techfinancials Inc;TECH.L
5652;Ted Baker Plc;TED.L
5653;Telecom Egypt S.A.E.;TEEG.L
5654;Telford Homes Plc;TEF.L
5655;Ten Entertainment Group Plc;TEG.L
5656;Tekcapital Plc;TEK.L
5657;SSGA SPDR ETFS Europe II;TELE.L
5658;Multi Units Luxembourg;TELW.L
5659;Templeton Emerging Markets Investment TR;TEM.L
5660;Ten Lifestyle Group Plc;TENG.L
5661;Telecom Plus Plc;TEP.L
5662;Tern Plc;TERN.L
5663;Treatt Plc;TET.L
5664;Tetragon Financial Group Limited;TFG.L
5665;Twentyfour Income Fund L;TFIF.L
5666;Thorpe [F.W.] Plc;TFW.L
5667;United Kingdom;TG19.L
5668;United Kingdom;TG21.L
5669;United Kingdom;TG22.L
5670;United Kingdom;TG44.L
5671;United Kingdom;TG52.L
5672;Thalassa Holdings Limited;THAL.L
5673;FTSE Thailand Mid Small Cap Net Tax Inde;THAMCSCN.L
5674;Thor Mining Plc;THR.L
5675;Throgmorton Trust Plc;THRG.L
5676;Target Healthcare REIT L;THRL.L
5677;Thruvision Group Plc;THRU.L
5678;Tharisa Plc;THS.L
5679;Crimson Tide Plc;TIDE.L
5680;Ti Fluid Systems Plc;TIFS.L
5681;Troy Income & Growth Trust Plc;TIGT.L
5682;Tiziana Life Sciences Pl;TILS.L
5683;ETFS Commodity Securities Limited;TINM.L
5684;Ishares II Plc;TIP5.L
5685;Multi Units Luxembourg;TIPG.L
5686;Multi Units Luxembourg;TIPH.L
5687;SSGA SPDR ETFS Europe I Plc;TIPS.L
5688;Multi Units Luxembourg;TIPU.L
5689;Tiger Resource Finance Plc;TIR.L
5690;Tla Worldwide Plc;TLA.L
5691;Tlou Energy Limited;TLOU.L
5692;Tullow Oil Plc;TLW.L
5693;Totally Plc;TLY.L
5694;Oao Tmk;TMKS.L
5695;The Mission Marketing Group Plc;TMMG.L
5696;Time Out Group Plc;TMO.L
5697;Temple Bar Investment Trust Plc;TMPL.L
5698;FTSE Techmark Mediscienc;TMS1.L
5699;Tmt Investments Plc;TMT.L
5700;Tandem Group Plc;TND.L
5701;Trinity Mirror Plc;TNI.L
5702;Multi Units Luxembourg;TNOG.L
5703;Multi Units Luxembourg;TNOW.L
5704;Tomco Energy Plc;TOM.L
5705;Titon Holdings Plc;TON.L
5706;Toople Plc;TOOP.L
5707;Toro Limited;TORO.L
5708;Total Produce Plc;TOT.L
5709;Town Centre Securities Plc;TOWN.L
5710;Taliesin Property Fund Limited;TPF.L
5711;Property Franchise Group Plc (The);TPFG.L
5712;Taliesin Property Fund L;TPFZ.L
5713;Tp Group Plc;TPG.L
5714;Amundi ETF;TPHG.L
5715;Travis Perkins Plc;TPK.L
5716;Third Point Offshore Investors Limited;TPOG.L
5717;People's Operator Plc (T;TPOP.L
5718;Third Point Offshore Investors Limited;TPOU.L
5719;Topps Tiles Plc;TPT.L
5720;Amundi ETF;TPXG.L
5721;Amundi ETF;TPXU.L
5722;United Kingdom;TR18.L
5723;United Kingdom;TR19.L
5724;United Kingdom;TR20.L
5725;United Kingdom;TR21.L
5726;United Kingdom;TR22.L
5727;United Kingdom;TR24.L
5728;United Kingdom;TR25.L
5729;United Kingdom;TR26.L
5730;United Kingdom;TR27.L
5731;United Kingdom;TR28.L
5732;United Kingdom;TR30.L
5733;United Kingdom;TR32.L
5734;United Kingdom;TR34.L
5735;United Kingdom;TR37.L
5736;United Kingdom;TR38.L
5737;United Kingdom;TR40.L
5738;United Kingdom;TR46.L
5739;United Kingdom;TR4Q.L
5740;United Kingdom;TR50.L
5741;United Kingdom;TR60.L
5742;United Kingdom;TR68.L
5743;United Kingdom;TR8F.L
5744;Trafalgar New Homes Plc;TRAF.L
5745;Trakm8 Holdings Plc;TRAK.L
5746;Tribal Group Plc;TRB.L
5747;Ojsc Center For Cargo Co;TRCN.L
5748;Tracsis Plc;TRCS.L
5749;Triad Group Plc;TRD.L
5750;Trading Emissions Plc;TRE.L
5751;Cambium Global Timberland Limited;TREE.L
5752;TR European Growth Trust Plc;TRG.L
5753;;TRGOV01.L
5754;Trifast Plc;TRI.L
5755;The Renewables Infrastru;TRIG.L
5756;Trinity Exploration & Pr;TRIN.L
5757;Tower Resources Plc;TRP.L
5758;Tarsus Group Plc;TRS.L
5759;SSGA SPDR ETFS Europe I;TRS3.L
5760;SSGA SPDR ETFS Europe I Plc;TRSX.L
5761;SSGA SPDR ETFS Europe I Plc;TRSY.L
5762;Transense Technologies Plc;TRT.L
5763;United Kingdom;TRTQ.L
5764;Trufin Plc;TRU.L
5765;Tissue Regenix Group Plc;TRX.L
5766;TR Property Investment Trust Plc;TRY.L
5767;United Kingdom;TS19.L
5768;United Kingdom;TS20.L
5769;Tesco Personal Finance P;TS52.L
5770;Tesco Personal Finance P;TSC5.L
5771;Tesco Plc;TSCO.L
5772;Trans-Siberian Gold Plc;TSG.L
5773;Thinksmart Limited;TSL.L
5774;Touchstar Plc;TST.L
5775;Tristel Plc;TSTL.L
5776;Tri-Star Resources Plc;TSTR.L
5777;SSGA SPDR ETFS Europe I;TSY3.L
5778;Total S.A.;TTA.L
5779;Tt Electronics Plc;TTG.L
5780;Tata Steel Limited;TTST.L
5781;Tui Ag;TUI.L
5782;Focusrite Plc;TUNE.L
5783;Tungsten Corporation Plc;TUNG.L
5784;Lyxor International Asse;TURL.L
5785;Lyxor International Asse;TURU.L
5786;Taylor Wimpey;TW.L
5787;Tsec Taiwan Mid-Cap;TW100.L
5788;FTSE Tsec Taiwan 50 Inde;TW50.L
5789;Tsec Taiwan 50 Index;TW50U.L
5790;Tsec Taiwan Dividend;TWDP.L
5791;Tsec Taiwan Eight Industries;TWEI.L
5792;Tsec Taiwan Shariah Index;TWSH.L
5793;Tsec Taiwan Technology;TWTECH.L
5794;Tex Holdings Plc;TXH.L
5795;Touchstone Exploration Inc;TXP.L
5796;United Kingdom;TY21.L
5797;Tertiary Minerals Plc;TYM.L
5798;Tyman Plc;TYMN.L
5799;Tyratech Inc;TYR.L
5800;Tyratech Inc;TYRU.L
5801;Toyota Motor Corporation;TYT.L
5802;Multi Units France;U10G.L
5803;Multi Units France;U13G.L
5804;Multi Units Luxembourg;U35G.L
5805;Multi Units France;U57G.L
5806;Multi Units Luxembourg;U71G.L
5807;U and I Group Plc;UAI.L
5808;Urban&Civic Plc;UANC.L
5809;Unicorn Aim Vct Plc;UAV.L
5810;UBS ETF;UB00.L
5811;UBS ETF;UB02.L
5812;UBS ETF;UB03.L
5813;FTSE 350 Supersector Oil;UB0500.L
5814;UBS ETF;UB06.L
5815;UBS (Irl) ETF Plc;UB0A.L
5816;UBS ETF;UB0C.L
5817;UBS ETF;UB0D.L
5818;UBS ETF;UB0E.L
5819;UBS ETF;UB0F.L
5820;UBS ETF;UB12.L
5821;FTSE 350 Supersector Che;UB1300.L
5822;UBS ETF;UB17.L
5823;FTSE 350 Supersector Bas;UB1700.L
5824;UBS ETF;UB20.L
5825;UBS ETF;UB23.L
5826;FTSE 350 Supersector Con;UB2300.L
5827;FTSE 350 Supersector Ind;UB2700.L
5828;UBS ETF;UB30.L
5829;UBS ETF;UB32.L
5830;FTSE 350 Supersector Aut;UB3300.L
5831;FTSE 350 Supersector Foo;UB3500.L
5832;FTSE 350 Supersector Per;UB3700.L
5833;UBS ETF;UB39.L
5834;UBS ETF;UB45.L
5835;FTSE 350 Supersector Hea;UB4500.L
5836;FTSE 350 Supersector Ret;UB5300.L
5837;FTSE 350 Supersector Med;UB5500.L
5838;FTSE 350 Supersector Tra;UB5700.L
5839;FTSE 350 Supersector Tel;UB6500.L
5840;UBS ETF;UB69.L
5841;UBS ETF;UB74.L
5842;FTSE 350 Supersector Uti;UB7500.L
5843;UBS ETF;UB82.L
5844;FTSE 350 Supersector Ban;UB8300.L
5845;FTSE 350 Supersector Ins;UB8500.L
5846;FTSE 350 Supersector Rea;UB8600.L
5847;FTSE 350 Supersector Fin;UB8700.L
5848;UBS ETF;UB89.L
5849;FTSE 350 Supersector Tec;UB9500.L
5850;UBS ETF;UBEU.L
5851;Ubisense Group Plc;UBI.L
5852;Ubm Plc;UBM.L
5853;UBS ETF;UBTL.L
5854;UBS ETF;UBTP.L
5855;UBS ETF;UBTS.L
5856;UBS ETF;UBXX.L
5857;UBS (Irl) ETF Plc;UC03.L
5858;UBS (Irl) ETF Plc;UC04.L
5859;UBS (Irl) ETF Plc;UC07.L
5860;UBS (Irl) ETF Plc;UC13.L
5861;UBS ETFS Plc;UC14.L
5862;UBS ETFS Plc;UC15.L
5863;UBS ETF;UC44.L
5864;UBS ETF;UC46.L
5865;UBS ETF;UC55.L
5866;UBS ETF;UC63.L
5867;UBS ETF;UC64.L
5868;UBS ETF;UC65.L
5869;UBS ETF;UC68.L
5870;UBS ETF;UC76.L
5871;UBS ETF;UC79.L
5872;UBS ETF;UC82.L
5873;UBS ETF;UC84.L
5874;UBS ETF;UC85.L
5875;UBS ETF;UC86.L
5876;UBS ETF;UC87.L
5877;UBS ETF;UC89.L
5878;UBS ETFS Plc;UC90.L
5879;UBS ETF;UC93.L
5880;UBS ETF;UC94.L
5881;UBS ETF;UC97.L
5882;UBS ETF;UC98.L
5883;Ossiam Lux;UCAP.L
5884;United Carpets Group Plc;UCG.L
5885;United Drug Plc;UDG.L
5886;SSGA SPDR ETFS Europe I Plc;UDVD.L
5887;Utilico Emerging Markets Limited;UEM.L
5888;Utilico Emerging Markets Limited;UEMS.L
5889;Urals Energy Public Company Limited;UEN.L
5890;Ishares IV Plc;UFSD.L
5891;ETFS Commodity Securities Limited;UGAS.L
5892;Epra/Nareit North America Index [Usd];UGNA.L
5893;Lyxor Index Fund;UHYG.L
5894;Ishares IV Plc;UI18.L
5895;Ishares V Public Limited Company;UIFS.L
5896;First Trust Global Funds Public Limited;UINC.L
5897;Union Jack Oil Plc;UJO.L
5898;ETFS Equity Securities L;UK3L.L
5899;ETFS Equity Securities L;UK3S.L
5900;Multi Units Luxembourg;UKBE.L
5901;UK Commercial Property Trust Ld;UKCM.L
5902;SSGA SPDR ETFS Europe I Plc;UKCO.L
5903;FTSE UK Digital Services;UKDIGEQ.L
5904;SSGA SPDR ETFS Europe I Plc;UKDV.L
5905;Powershares Glbal Funds Ireland Plc;UKHD.L
5906;FTSE UK Large Cap Equall;UKLCEQSN.L
5907;Ossiam Lux;UKMD.L
5908;UK Mortgages Limited;UKML.L
5909;Ossiam Lux;UKMV.L
5910;UK Oil & Gas Investments;UKOG.L
5911;Ukrproduct Group Limited;UKR.L
5912;Ishares III Plc;UKRE.L
5913;Sg Issuer;UKS3.L
5914;UBS (Irl) ETF Plc;UKSR.L
5915;Greencoat UK Wind Plc;UKW.L
5916;FTSE 100;UKX.L
5917;FTSE 100 Total Return Declared Dividend;UKXDUK.L
5918;FTSE 100 Equally Index;UKXEQ.L
5919;FTSE 100 Equally Weighte;UKXEQSP.L
5920;FTSE 100 Equally Weighted Index;UKXEQW.L
5921;FTSE 100 Daily Short Str;UKXI1X.L
5922;FTSE 100 Daily Super Sho;UKXI2.L
5923;FTSE 100 Daily Super Sho;UKXI2X.L
5924;FTSE 100 Daily Ultra Sho;UKXI3X.L
5925;FTSE 100 Gross TR Index;UKXI5X.L
5926;FTSE 100 Daily Leveraged;UKXL2.L
5927;FTSE 100 Daily Leveraged;UKXL2X.L
5928;FTSE 100 Daily Super Lev;UKXL3X.L
5929;FTSE 100 Daily Ultra Lev;UKXL4X.L
5930;FTSE 100 TR Index;UKXL5X.L
5931;FTSE 100 Mini Index;UKXM.L
5932;FTSE 100 Minimum Variance Index;UKXMV.L
5933;FTSE 100 Net Dividend Index;UKXNUK.L
5934;FTSE 100 Daily Short Ind;UKXS.L
5935;FTSE 100 Expiry Index;UKXSP.L
5936;FTSE 100 - USD Index;UKXUSD.L
5937;FTSE 100 USD Mini Index;UKXUSDM.L
5938;Boost Issuer Public Limited Company;UL3S.L
5939;Ultra Electronics Holdings Plc;ULE.L
5940;UBS (Irl) ETF Plc;ULOV.L
5941;Uls Technology Plc;ULS.L
5942;Unilever Plc;ULVR.L
5943;Universe Group Plc;UNG.L
5944;Epra/Nareit Global Index [Usd];UNGL.L
5945;Epra United States Index;UNUS.L
5946;United Oil & Gas Plc;UOG.L
5947;Up Global Sourcing Holdings Plc;UPGS.L
5948;Upland Resources Limited;UPL.L
5949;Epra Europe Index [Usd];UPRA.L
5950;UBS (Irl) ETF Plc;UPVL.L
5951;UBS (Irl) ETF Plc;UQLT.L
5952;Uranium Resources Plc;URA.L
5953;ETFS Foreign Exchange Limited;URGB.L
5954;Uru Metals Limited;URU.L
5955;Multi Units France;US10.L
5956;Multi Units France;US13.L
5957;FTSE US 500 Index;US500.L
5958;Multi Units France;US57.L
5959;SSGA SPDR ETFS Europe I Plc;USAG.L
5960;Lyxor International Asse;USAL.L
5961;Lyxor International Asse;USAU.L
5962;SSGA SPDR ETFS Europe I Plc;USCB.L
5963;SSGA SPDR ETFS Europe I Plc;USCO.L
5964;FTSE USA Small Cap Super Liquid 2X Daily;USCSLL2X.L
5965;FTSE USA Small Cap Super Liquid 3X Daily;USCSLL3X.L
5966;FTSE USA Small Cap Super Liquid Daily Sh;USCSLS1X.L
5967;FTSE USA Small Cap Super Liquid 2X Daily;USCSLS2X.L
5968;FTSE USA Small Cap Super Liquid 3X Daily;USCSLS3X.L
5969;ETFS Foreign Exchange Li;USD2.L
5970;SSGA SPDR ETFS Europe I Plc;USDV.L
5971;Fundlogic Alternatives P;USEF.L
5972;UBS (Irl) ETF Plc;USFM.L
5973;Ultimate Sports Group Plc;USG.L
5974;ETFS Foreign Exchange Limited;USGB.L
5975;Fundlogic Alternatives Plc;USHF.L
5976;Lyxor Index Fund;USHY.L
5977;Lyxor Index Fund;USIG.L
5978;Lyxor Index Fund;USIX.L
5979;SSGA SPDR ETFS Europe I;USLV.L
5980;ETFS Foreign Exchange Li;USP3.L
5981;ETFS Foreign Exchange Limited;USP5.L
5982;UBS (Irl) ETF Plc;USPG.L
5983;Ishares III Plc;USPR.L
5984;Go Ucits ETF Solutions Plc;USPY.L
5985;Ishares III Plc;USRE.L
5986;SSGA SPDR ETFS Europe II;USSC.L
5987;Lyxor International Asse;UST.L
5988;Lyxor International Asse;USTL.L
5989;SSGA SPDR ETFS Europe I;USTY.L
5990;SSGA SPDR ETFS Europe II;USVL.L
5991;Unisys Corporation;USY.L
5992;Unite Group Plc;UTG.L
5993;Unite Group Plc;UTG1.L
5994;Multi Units Luxembourg;UTIG.L
5995;SSGA SPDR ETFS Europe II;UTIL.L
5996;SSGA SPDR ETFS Europe I Plc;UTIP.L
5997;Multi Units Luxembourg;UTIW.L
5998;Utilico Investments Limited;UTL.L
5999;Utilico Finance Limited;UTLD.L
6000;Utilico Finance Limited;UTLE.L
6001;Uil Finance Limited;UTLF.L
6002;Uil Finance Limited;UTLG.L
6003;United Utilities;UU.L
6004;SSGA SPDR ETFS Europe II;UVAL.L
6005;Univision Engineering Limited;UVEL.L
6006;Uvenco UK Plc;UVEN.L
6007;Valirx Plc;VAL.L
6008;Van Elle Holdings Plc;VANL.L
6009;Vanguard Funds Plc;VAPX.L
6010;Vast Resources Plc;VAST.L
6011;Vertu Capital Limited;VCBC.L
6012;Victoria Plc;VCP.L
6013;Victrex Plc;VCT.L
6014;Vanguard Funds Plc;VDCP.L
6015;Vanguard Funds Plc;VDEM.L
6016;Vanguard Funds Plc;VDET.L
6017;Vanguard Funds Plc;VDEV.L
6018;Vanguard Funds Plc;VDJP.L
6019;Vanguard Funds Plc;VDLQ.L
6020;Vanguard Funds Plc;VDMO.L
6021;Vanguard Funds Plc;VDMV.L
6022;Vanguard Funds Plc;VDNR.L
6023;Vanguard Funds Plc;VDPX.L
6024;Verditek Plc;VDTK.L
6025;Vanguard Funds Plc;VDTY.L
6026;Vanguard Funds Plc;VDVA.L
6027;Vectura Group Plc;VEC.L
6028;Vanguard Funds Plc;VECP.L
6029;Vedanta Resources Plc;VED.L
6030;Vietnam Enterprise Investments Limited;VEIL.L
6031;Velocity Composites Plc;VEL.L
6032;Vela Technologies Plc;VELA.L
6033;Vanguard Funds Plc;VEMT.L
6034;Ventus Vct Plc;VEN.L
